redirect_type,old_path,new_slug,redirect_target,redirect_rule,notes,old_url
NOT_MIGRATED,devices-library/asus-tinker-board-2s,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/asus-tinker-board-2s/
NOT_MIGRATED,devices-library/asus-tinker-board-s,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/asus-tinker-board-s/
NOT_MIGRATED,devices-library/badge-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/badge-tracker/
NOT_MIGRATED,devices-library/banana-pi-bpi-m5,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/banana-pi-bpi-m5/
NOT_MIGRATED,devices-library/beaglebone-black,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/beaglebone-black/
NOT_MIGRATED,devices-library/beaglebone-green-wireless,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/beaglebone-green-wireless/
NOT_MIGRATED,devices-library/carbonless-co2-temperature-and-humidity-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/carbonless-co2-temperature-and-humidity-sensor/
NOT_MIGRATED,devices-library/cat1-badge-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/cat1-badge-tracker/
NOT_MIGRATED,devices-library/cat1-compact-bluetooth-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/cat1-compact-bluetooth-gateway/
NOT_MIGRATED,devices-library/cat1-container-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/cat1-container-tracker/
NOT_MIGRATED,devices-library/cat1-macro-bluetooth-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/cat1-macro-bluetooth-gateway/
NOT_MIGRATED,devices-library/cat1-macro-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/cat1-macro-tracker/
NOT_MIGRATED,devices-library/cat1-solar-bluetooth-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/cat1-solar-bluetooth-gateway/
NOT_MIGRATED,devices-library/co2-display-lite-temperature-and-humidity-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/co2-display-lite-temperature-and-humidity-sensor/
NOT_MIGRATED,devices-library/compact-bluetooth-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/compact-bluetooth-gateway/
NOT_MIGRATED,devices-library/contact-tracing-badge,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/contact-tracing-badge/
NOT_MIGRATED,devices-library/container-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/container-tracker/
NOT_MIGRATED,devices-library/coral-dev-board,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/coral-dev-board/
NOT_MIGRATED,devices-library/dsgw-210-iot-gateway-hub,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/dsgw-210-iot-gateway-hub/
NOT_MIGRATED,devices-library/eg8200-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/eg8200-gateway/
NOT_MIGRATED,devices-library/esp-eye,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/esp-eye/
NOT_MIGRATED,devices-library/esp32-dev-kit-v1,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/esp32-dev-kit-v1/
NOT_MIGRATED,devices-library/esp32-dev-kit-v4,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/esp32-dev-kit-v4/
NOT_MIGRATED,devices-library/esp32-pico-kit,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/esp32-pico-kit/
NOT_MIGRATED,devices-library/helmet-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/helmet-sensor/
NOT_MIGRATED,devices-library/hikey-970-development-board,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/hikey-970-development-board/
NOT_MIGRATED,devices-library/hiletgo-esp32-dev-kit,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/hiletgo-esp32-dev-kit/
NOT_MIGRATED,devices-library/hummingboard-gate,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/hummingboard-gate/
NOT_MIGRATED,devices-library/indoor-bluetooth-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/indoor-bluetooth-gateway/
NOT_MIGRATED,devices-library/iobutton-panic-button,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/iobutton-panic-button/
NOT_MIGRATED,devices-library/iot-gateway-cell-1024,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/iot-gateway-cell-1024/
NOT_MIGRATED,devices-library/iotracker-multi-sensor-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/iotracker-multi-sensor-tracker/
NOT_MIGRATED,devices-library/knx-ip-multi-io-580,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/knx-ip-multi-io-580/
NOT_MIGRATED,devices-library/lattepanda,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/lattepanda/
NOT_MIGRATED,devices-library/lenovo-leez-sbc-p710,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/lenovo-leez-sbc-p710/
NOT_MIGRATED,devices-library/lrs10701,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/lrs10701/
NOT_MIGRATED,devices-library/lrs20100,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/lrs20100/
NOT_MIGRATED,devices-library/luanode32,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/luanode32/
NOT_MIGRATED,devices-library/lw001-bg-pro,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/lw001-bg-pro/
NOT_MIGRATED,devices-library/m5stack-timer-camera-f,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/m5stack-timer-camera-f/
NOT_MIGRATED,devices-library/m5stack-timer-camera-x,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/m5stack-timer-camera-x/
NOT_MIGRATED,devices-library/macro-bluetooth-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/macro-bluetooth-gateway/
NOT_MIGRATED,devices-library/macro-proximity-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/macro-proximity-gateway/
NOT_MIGRATED,devices-library/macro-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/macro-tracker/
NOT_MIGRATED,devices-library/micro-bluetooth-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/micro-bluetooth-gateway/
NOT_MIGRATED,devices-library/mixed-input-8-channel-analog-cellular-logger,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/mixed-input-8-channel-analog-cellular-logger/
NOT_MIGRATED,devices-library/ncd-vibration-temperature-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/ncd-vibration-temperature-sensor/
NOT_MIGRATED,devices-library/nodemcuv2,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/nodemcuv2/
NOT_MIGRATED,devices-library/nodemcuv3,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/nodemcuv3/
NOT_MIGRATED,devices-library/nvidia-jetson-nano-developer-kit,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/nvidia-jetson-nano-developer-kit/
NOT_MIGRATED,devices-library/nvidia-jetson-xavier-nx-developer-kit,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/nvidia-jetson-xavier-nx-developer-kit/
NOT_MIGRATED,devices-library/odroid-xu4,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/odroid-xu4/
NOT_MIGRATED,devices-library/odyssey-stm32mp157c,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/odyssey-stm32mp157c/
NOT_MIGRATED,devices-library/orange-pi-4,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/orange-pi-4/
NOT_MIGRATED,devices-library/orange-pi-plus-2e,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/orange-pi-plus-2e/
NOT_MIGRATED,devices-library/orangepi-2g-iot,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/orangepi-2g-iot/
NOT_MIGRATED,devices-library/orangepi-zero,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/orangepi-zero/
NOT_MIGRATED,devices-library/pine-a64,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/pine-a64/
NOT_MIGRATED,devices-library/positioning-water-leak-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/positioning-water-leak-sensor/
NOT_MIGRATED,devices-library/qualcomm-dragonboard-410c,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/qualcomm-dragonboard-410c/
NOT_MIGRATED,devices-library/radxa-rock-pro,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/radxa-rock-pro/
NOT_MIGRATED,devices-library/raspberry-pi-3-model-B-plus,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/raspberry-pi-3-model-B-plus/
NOT_MIGRATED,devices-library/raspberry-pi-4,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/raspberry-pi-4/
NOT_MIGRATED,devices-library/raspberry-pi-cm4,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/raspberry-pi-cm4/
NOT_MIGRATED,devices-library/raspberry-pi-pico-w,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/raspberry-pi-pico-w/
NOT_MIGRATED,devices-library/raspberry-pi-zero-w,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/raspberry-pi-zero-w/
NOT_MIGRATED,devices-library/recomputer-r1000,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/recomputer-r1000/
NOT_MIGRATED,devices-library/recomputer-r1100,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/recomputer-r1100/
NOT_MIGRATED,devices-library/rn172wcd,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/rn172wcd/
NOT_MIGRATED,devices-library/rn320bth,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/rn320bth/
NOT_MIGRATED,devices-library/rock-pi-4-model-b,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/rock-pi-4-model-b/
NOT_MIGRATED,devices-library/rock64,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/rock64/
NOT_MIGRATED,devices-library/rock960,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/rock960/
NOT_MIGRATED,devices-library/s26x-lorawan-temperature-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/s26x-lorawan-temperature-sensor/
NOT_MIGRATED,devices-library/sensy32,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/sensy32/
NOT_MIGRATED,devices-library/socketsync-bluetooth-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/socketsync-bluetooth-gateway/
NOT_MIGRATED,devices-library/socketsync-proximity-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/socketsync-proximity-gateway/
NOT_MIGRATED,devices-library/soil-moisture-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/soil-moisture-sensor/
NOT_MIGRATED,devices-library/solar-bluetooth-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/solar-bluetooth-gateway/
NOT_MIGRATED,devices-library/solar-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/solar-tracker/
NOT_MIGRATED,devices-library/teltonika-rut955-and-siemens-logo,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/teltonika-rut955-and-siemens-logo/
NOT_MIGRATED,devices-library/temco-controls-t3e-6ct-and-hum-w1,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/temco-controls-t3e-6ct-and-hum-w1/
NOT_MIGRATED,devices-library/temco-controls-tstat-10,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/temco-controls-tstat-10/
NOT_MIGRATED,devices-library/temperature-humidity-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/temperature-humidity-sensor/
NOT_MIGRATED,devices-library/temphu-temperature-and-humidity-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/temphu-temperature-and-humidity-sensor/
NOT_MIGRATED,devices-library/the-parallella-board,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/the-parallella-board/
NOT_MIGRATED,devices-library/tracking-label,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/tracking-label/
NOT_MIGRATED,devices-library/udoo-x86-ultra,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/udoo-x86-ultra/
NOT_MIGRATED,devices-library/ug56-lorawan-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/ug56-lorawan-gateway/
NOT_MIGRATED,devices-library/ug65-lorawan-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/ug65-lorawan-gateway/
NOT_MIGRATED,devices-library/ug67-lorawan-gateway,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/ug67-lorawan-gateway/
NOT_MIGRATED,devices-library/up-squared-pro-ai-edge,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/up-squared-pro-ai-edge/
NOT_MIGRATED,devices-library/upesy-esp32-wroom-devkit,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/upesy-esp32-wroom-devkit/
NOT_MIGRATED,devices-library/upesy-esp32-wroom-low-power-devkit,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/upesy-esp32-wroom-low-power-devkit/
NOT_MIGRATED,devices-library/uwb-anchor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/uwb-anchor/
NOT_MIGRATED,devices-library/uwb-asset-management-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/uwb-asset-management-tracker/
NOT_MIGRATED,devices-library/uwb-badge-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/uwb-badge-tracker/
NOT_MIGRATED,devices-library/uwb-container-tracker,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/uwb-container-tracker/
NOT_MIGRATED,devices-library/valve-positioning-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/valve-positioning-sensor/
NOT_MIGRATED,devices-library/vapeless-gas-detection-indoor-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/vapeless-gas-detection-indoor-sensor/
NOT_MIGRATED,devices-library/vapeless-pro-gas-detection-indoor-sensor,,,,Page does not exist in new site,https://thingsboard.io/docs/devices-library/vapeless-pro-gas-detection-indoor-sensor/
